PLID,22m Restart Kick,5 second rule,50m Restart,50m Restart Kick,Accidental Knock On,Accidental Offside,Advantage,Attacking Catch,Attacking Loose Ball,Attempted Intercept,Bad Offload,Bad Pass,Bomb,Box,Break Pass,Bumped Off,Carried In Touch,Carried Over,Charge Down,Charging Into Ruck,Chase Tackle,Chip,Collapsing Maul,Complete Pass,Conversion,Cover Tackle,Cross Pitch,Defender Beaten,Defensive Catch,Defensive Loose Ball,Deliberate Knock On,Dissent,Dissent Advance,Drop Goal,Dropped Ball Unforced,Edge Tackle,FTSU,Failure To Find Touch,Forward Pass,Foul Play - Dangerous Throw,Foul Play - Fighting,Foul Play - Foot Contact,Foul Play - High Tackle,Foul Play - Late Tackle,Foul Play - Mid Air Tackle,Foul Play - Other,Foul Play?,Guard Tackle,Handling Err?,Hands In Ruck,In Goal Touchdown,Incomplete Pass,Initial Break,Intercepted Pass,Interception,Jackal,Key Pass,Kick Error,Kick Return,LO Offence?,Line Tackle,Lineout,Lineout Offence,Lineout Steal 15m+,Lineout Steal Back,Lineout Steal Front,Lineout Steal Middle,Lineout Steal Quick,Lineout Win 15m+,Lineout Win Back,Lineout Win Front,Lineout Win Middle,Lineout Win Quick,Lost Ball Forced,Lost In Ruck Or Maul,Low,Mark,Maul Obstruction,Miss Pass,No 8 Pass,No 8 Pick Up,Not Releasing,Not Rolling Away,Obstruction,Off Feet At Ruck,Off Target Pass,Offload,Offside,Offside At Kick,Offside At Restart,One Out Drive,Other Carry,Other Error,Other Offence,Other Tackle,Outpaced,Pass Error,Penalty Goal,Pick And Go,Poor Referee Signal,Positional,Receiver,Red,Referee Obstruction,Restart Catch,Restart Return,Ruck Pass,Scrum,Scrum Half Kick,Scrum Half Pass,Scrum Half Run,Scrum Offence,Start Period,Start Set 50m Restart Retained,Start Set Lineout Steal,Stepped,Support Carry,Supported Break,TEST,Tap Back,Techinal offence?,Techinical Offence?,Territorial,Throw 15m+,Throw Back,Throw Front,Throw Middle,Throw Quick,Touch Kick,Try Pass,Turnover Won,Video Ref Awarded,Video Ref Dissallowed,Video Review,Wrong Mark?,Wrong Side At Maul,Wrong Side At Ruck,Wrong Side Run,Yellow,metres per Pick And Go,metres per One Out Drive,metres per Kick Return,metres per Restart Return,metres per Support Carry,metres per Other Carry,PLFORN,PLSURN
19420,0.029706646862235425,0.0,0.0,0.0,0.0,0.029706646862235425,0.029706646862235425,0.0,0.2673598217601188,0.0,0.029706646862235425,0.08911994058670628,0.0,0.0,0.14853323431117713,0.5941329372447085,0.0,0.0,0.0,0.0,1.1585592276271814,0.0,0.05941329372447085,5.495729669513554,0.0,0.2376531748978834,0.0,0.772372818418121,0.0,0.32677311548458965,0.029706646862235425,0.0,0.029706646862235425,0.0,0.3564797623468251,0.14853323431117713,0.08911994058670628,0.0,0.17823988117341255,0.0,0.029706646862235425,0.0,0.0,0.05941329372447085,0.029706646862235425,0.05941329372447085,0.0,1.188265874489417,0.0,0.029706646862235425,0.0,0.564426290382473,0.20794652803564798,0.029706646862235425,0.0,0.1188265874489417,0.0,0.0,0.029706646862235425,0.0,9.446713702190864,0.0,0.05941329372447085,0.0,0.0,0.0,0.0,0.0,0.0,0.029706646862235425,0.029706646862235425,0.05941329372447085,0.05941329372447085,0.29706646862235425,0.08911994058670628,0.0,0.0,0.029706646862235425,0.0,2.7033048644634237,1.485332343111771,0.0,0.14853323431117713,0.0,0.05941329372447085,0.08911994058670628,0.7129595246936502,0.2673598217601188,0.0,0.0,6.060155959896027,2.7924248050501297,0.0,0.0,0.3861864092090605,0.17823988117341255,0.05941329372447085,0.0,0.2376531748978834,0.0,0.20794652803564798,0.0,0.0,0.0,0.029706646862235425,0.029706646862235425,0.0,0.0,0.05941329372447085,4.188637207575195,0.4753063497957668,1.1585592276271814,0.0,0.0,0.0,0.564426290382473,0.5941329372447085,0.029706646862235425,7.6643148904567395,0.08911994058670628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029706646862235425,0.029706646862235425,0.05941329372447085,0.0,0.0,0.0,0.0,0.0,0.1188265874489417,0.0,0.0,0.08911994058670628,0.7272727272727273,1.2515337423312884,0.5,1.0,0.3389830508474576,0.573170731707317,Kyle,Sinckler
19429,0.0,0.0,0.0,0.04162330905306972,0.0,0.0,0.0,0.0,0.29136316337148804,0.0,0.0,0.04162330905306972,0.0,0.0,0.20811654526534862,1.040582726326743,0.12486992715920917,0.0,0.04162330905306972,0.0,1.4984391259105099,0.16649323621227888,0.0,3.2049947970863686,0.0,0.33298647242455776,0.0,0.5827263267429761,0.33298647242455776,0.33298647242455776,0.04162330905306972,0.0,0.0,0.0,0.45785639958376695,0.33298647242455776,0.0,0.0,0.12486992715920917,0.0,0.0,0.0,0.29136316337148804,0.04162330905306972,0.04162330905306972,0.04162330905306972,0.0,0.24973985431841833,0.0,0.0,0.04162330905306972,0.5411030176899064,0.24973985431841833,0.0,0.04162330905306972,0.0,0.0,0.0,0.20811654526534862,0.0,5.702393340270552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08324661810613944,0.08324661810613944,0.12486992715920917,0.0,0.0,0.0,0.0,0.0,0.04162330905306972,0.0,0.04162330905306972,0.0,0.0,0.7492195629552549,0.16649323621227888,0.0,0.0,0.7075962539021853,4.203954214360042,0.0,0.04162330905306972,0.12486992715920917,0.29136316337148804,0.04162330905306972,0.0,0.5411030176899064,0.0,0.33298647242455776,0.0,0.0,0.0,0.24973985431841833,0.20811654526534862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324661810613945,0.33298647242455776,0.12486992715920917,0.08324661810613944,0.0,0.0,0.0,0.08324661810613944,0.0,0.0,0.0,0.0,0.0,0.0,0.08324661810613944,0.0,0.0,0.0,0.0,0.0,0.0,0.04162330905306972,0.0,0.12486992715920917,0.4642857142857143,0.2833333333333333,0.12195121951219512,0.2777777777777778,0.11267605633802817,0.3470790378006873,Sevenaia,Galala
19430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338409475465313,0.3045685279187817,0.0,0.0,0.0,0.0,0.0,0.0338409475465313,0.3045685279187817,0.0,0.0,0.0,0.0,1.1505922165820643,0.0,0.0338409475465313,1.1505922165820643,0.0,0.2707275803722504,0.0,0.7106598984771574,0.0,0.40609137055837563,0.0,0.0,0.0,0.0,0.1353637901861252,0.0338409475465313,0.0676818950930626,0.0,0.0,0.0,0.0,0.0676818950930626,0.0,0.0,0.0,0.0338409475465313,0.0,1.4213197969543148,0.0,0.10152284263959391,0.0,0.0338409475465313,0.0676818950930626,0.0,0.0,0.676818950930626,0.0,0.0,0.0338409475465313,0.0,10.050761421319796,0.0,0.0338409475465313,0.0,0.0,0.0,0.0338409475465313,0.0,0.0,0.0,0.0338409475465313,0.0,0.0,0.1692047377326565,0.1692047377326565,0.0676818950930626,0.0,0.0,0.0,3.350253807106599,2.8426395939086295,0.1353637901861252,0.10152284263959391,0.0338409475465313,0.0676818950930626,0.0676818950930626,0.47377326565143824,0.1353637901861252,0.0,0.0,4.636209813874788,1.7597292724196276,0.0,0.0,0.6429780033840947,0.0,0.0,0.0,2.0642978003384096,0.0,0.1692047377326565,0.0,0.0338409475465313,0.0,0.0676818950930626,0.0,0.0,0.0,0.1692047377326565,3.1472081218274113,0.40609137055837563,0.676818950930626,0.0,0.0,0.0,0.3045685279187817,0.23688663282571912,0.0338409475465313,7.411167512690355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338409475465313,0.0338409475465313,0.0,0.10152284263959391,0.44525547445255476,0.9785714285714285,0.0,0.0,0.3888888888888889,0.6582278481012658,Jefferson,Poirot
19432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563282336578581,0.0,0.0,0.0,0.0,0.0,0.33379694019471484,0.33379694019471484,0.0,0.0,0.0,0.0,0.890125173852573,0.0,0.0,2.1140472878998606,0.0,0.11126564673157162,0.0,0.11126564673157162,0.0,0.6675938803894297,0.0,0.0,0.0,0.0,0.22253129346314324,0.0,0.11126564673157162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6689847009735743,0.0,0.0,0.0,0.11126564673157162,0.0,0.0,0.0,0.22253129346314324,0.0,0.0,0.0,0.0,10.34770514603616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11126564673157162,0.0,0.0,0.0,0.0,0.0,1.8915159944367175,1.5577190542420027,0.11126564673157162,0.22253129346314324,0.0,0.0,0.0,0.33379694019471484,0.0,0.0,0.0,2.7816411682892905,2.4478442280945756,0.0,0.0,0.11126564673157162,0.11126564673157162,0.0,0.0,0.5563282336578581,0.0,0.0,0.0,0.0,0.0,0.0,0.11126564673157162,0.0,0.0,0.11126564673157162,5.897079276773296,0.7788595271210014,1.446453407510431,0.0,0.0,0.0,0.33379694019471484,0.11126564673157162,0.0,8.233657858136299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11126564673157162,0.0,3.5714285714285716,0.0,0.0,0.5,0.8148148148148148,Kyle,McCall
19443,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.0898876404494382,0.0,0.3595505617977528,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.898876404494382,0.0,0.0,0.0,0.0,0.898876404494382,0.0,0.0,2.067415730337079,0.0,0.449438202247191,0.0,0.6292134831460674,0.0,0.5393258426966292,0.0898876404494382,0.0,0.0,0.0,0.2696629213483146,0.0,0.0898876404494382,0.0,0.0,0.0,0.0,0.0,0.1797752808988764,0.0,0.0,0.0,0.0,1.7078651685393258,0.0,0.0,0.0,0.2696629213483146,0.0898876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.865168539325843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.0,0.0,0.0,0.0898876404494382,0.0,0.0,0.0,0.0,0.0,2.157303370786517,2.157303370786517,0.1797752808988764,0.0,0.0,0.0,0.0,0.1797752808988764,0.1797752808988764,0.0,0.0,3.235955056179775,1.4382022471910112,0.0,0.0,0.2696629213483146,0.0898876404494382,0.0,0.0,0.449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764044943820225,0.7191011235955056,1.1685393258426966,0.0,0.0,0.0,1.4382022471910112,0.0898876404494382,0.0,9.07865168539326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797752808988764,0.0,1.125,0.0,0.0,0.0,0.7619047619047619,Nick,Auterac
19444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989399293286219,0.0,0.0,0.0,0.0,0.2826855123674912,0.0,0.0,4.6643109540636045,0.0,0.0,0.0,0.42402826855123676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653710247349824,0.0,0.0,0.0,0.1413427561837456,0.0,0.0,0.0,0.2826855123674912,0.0,0.0,0.0,0.0,9.328621908127209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413427561837456,0.0,0.0,0.0,0.0,3.1095406360424027,2.4028268551236747,0.0,0.0,0.1413427561837456,0.0,0.0,0.42402826855123676,0.0,0.0,0.0,2.968197879858657,2.1201413427561837,0.0,0.0,0.7067137809187279,0.0,0.0,0.0,0.7067137809187279,0.0,0.1413427561837456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413427561837456,3.392226148409894,0.42402826855123676,1.5547703180212014,0.0,0.0,0.0,0.7067137809187279,0.1413427561837456,0.0,8.62190812720848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.9090909090909092,0.0,0.0,0.0,0.8823529411764706,Lewis,Thiede
19445,0.0,0.0,0.0,0.0,0.03902439024390244,0.0,0.0,0.0,0.2731707317073171,0.0,0.03902439024390244,0.11707317073170732,0.0,0.0,0.11707317073170732,0.2731707317073171,0.03902439024390244,0.0,0.03902439024390244,0.03902439024390244,1.0926829268292684,0.0,0.07804878048780488,2.029268292682927,0.0,0.23414634146341465,0.0,0.624390243902439,0.03902439024390244,0.15609756097560976,0.0,0.0,0.0,0.0,0.5073170731707317,0.03902439024390244,0.0,0.0,0.03902439024390244,0.0,0.0,0.0,0.07804878048780488,0.03902439024390244,0.0,0.03902439024390244,0.0,1.0146341463414634,0.0,0.0,0.0,0.15609756097560976,0.11707317073170732,0.03902439024390244,0.0,0.0,0.0,0.0,0.07804878048780488,0.0,8.273170731707317,0.0,0.11707317073170732,0.0,0.0,0.03902439024390244,0.03902439024390244,0.0,0.0,0.35121951219512193,1.2878048780487805,1.2878048780487805,0.0,0.07804878048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07804878048780488,0.0,0.11707317073170732,0.0,1.0146341463414634,0.0,0.0,0.0,2.3804878048780487,1.7560975609756098,0.0,0.0,0.4682926829268293,0.3121951219512195,0.07804878048780488,0.0,1.170731707317073,0.0,0.07804878048780488,0.0,0.0,0.0,0.6634146341463415,0.3121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975609756097561,0.2731707317073171,0.03902439024390244,0.07804878048780488,0.15609756097560976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07804878048780488,0.03902439024390244,0.0,0.03902439024390244,0.7142857142857143,1.967741935483871,0.16666666666666666,2.0,0.22580645161290322,0.6818181818181818,George,Merrick
19446,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.08064516129032258,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.48387096774193544,0.4032258064516129,0.0,0.0,0.08064516129032258,0.0,1.4516129032258065,0.0,0.0,5.564516129032258,0.0,0.564516129032258,0.0,0.24193548387096772,0.08064516129032258,0.564516129032258,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.08064516129032258,0.0,0.16129032258064516,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,1.4516129032258065,0.0,0.0,0.0,0.24193548387096772,0.08064516129032258,0.0,0.08064516129032258,2.0161290322580645,0.0,0.0,0.16129032258064516,0.0,12.580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.0,0.4032258064516129,0.0,0.16129032258064516,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.08064516129032258,0.24193548387096772,0.0,0.564516129032258,0.24193548387096772,0.0,0.0,1.3709677419354838,3.3064516129032255,0.0,0.0,0.9677419354838709,0.0,0.0,0.0,0.48387096774193544,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032258064516129,0.48387096774193544,0.16129032258064516,0.24193548387096772,0.08064516129032258,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.24193548387096772,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.08064516129032258,1.2,2.4285714285714284,0.2857142857142857,0.5,0.4,0.6949152542372882,Ellis,Jenkins
19448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24405125076266015,0.5369127516778524,0.0,0.0,0.04881025015253203,0.0,0.0,0.1952410006101281,0.3904820012202562,0.04881025015253203,0.04881025015253203,0.0,0.0,1.0738255033557047,0.04881025015253203,0.0,4.392922513727883,0.0,0.43929225137278827,0.04881025015253203,1.9035997559487492,0.2928615009151922,0.5369127516778524,0.0,0.0,0.0,0.0,0.3904820012202562,0.3904820012202562,0.09762050030506406,0.0,0.0,0.0,0.0,0.0,0.04881025015253203,0.0,0.0,0.0,0.0,0.04881025015253203,0.0,0.0,0.09762050030506406,0.3904820012202562,0.9273947528981086,0.0,0.04881025015253203,0.1952410006101281,0.0,0.1464307504575961,0.5857230018303844,0.0,4.978645515558267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3416717510677242,0.24405125076266015,0.8785845027455765,0.0,0.0,0.0,0.0,0.0,0.1464307504575961,0.0,0.0,0.0,0.04881025015253203,1.0250152532031727,0.0,0.0,0.0,0.24405125076266015,7.22391702257474,0.0,0.0,0.24405125076266015,0.04881025015253203,0.04881025015253203,0.0,0.0,0.0,0.04881025015253203,0.0,0.0,0.0,0.0,0.09762050030506406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904820012202562,0.3416717510677242,0.09762050030506406,0.2928615009151922,0.1464307504575961,0.0,0.0,0.3904820012202562,0.0,0.0,0.0,0.0,0.0,0.04881025015253203,0.24405125076266015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09762050030506406,0.0,0.0,0.5555555555555556,0.08450704225352113,0.16666666666666666,0.1206896551724138,0.2483221476510067,Cory,Allen
19451,0.0,0.0,0.0,0.0,0.06926406926406926,0.0,0.0,0.0,0.4155844155844156,0.0,0.0,0.06926406926406926,0.0,0.0,0.4155844155844156,0.8311688311688312,0.06926406926406926,0.0,0.06926406926406926,0.0,1.4545454545454546,0.06926406926406926,0.06926406926406926,3.8095238095238093,0.0,0.8311688311688312,0.0,1.593073593073593,0.0,0.6233766233766234,0.0,0.0,0.0,0.0,0.3463203463203463,0.3463203463203463,0.06926406926406926,0.0,0.13852813852813853,0.0,0.0,0.0,0.13852813852813853,0.0,0.0,0.06926406926406926,0.0,0.13852813852813853,0.0,0.0,0.0,0.6233766233766234,0.48484848484848486,0.0,0.06926406926406926,0.0,0.0,0.0,0.2077922077922078,0.0,9.281385281385282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926406926406926,0.13852813852813853,0.2077922077922078,0.0,0.0,0.0,0.0,0.0,0.2077922077922078,0.0,0.0,0.0,0.06926406926406926,0.9696969696969697,0.13852813852813853,0.0,0.0,2.1471861471861473,7.48051948051948,0.0,0.0,0.27705627705627706,0.0,0.0,0.0,0.06926406926406926,0.0,0.2077922077922078,0.0,0.0,0.0,0.13852813852813853,0.13852813852813853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.6233766233766234,0.2077922077922078,0.06926406926406926,0.0,0.0,0.0,0.06926406926406926,0.0,0.0,0.0,0.0,0.0,0.0,0.13852813852813853,0.0,0.0,0.0,0.0,0.0,0.0,0.06926406926406926,0.0,0.06926406926406926,0.0,0.5344827586206896,0.046875,0.2857142857142857,0.09375,0.3956043956043956,Andy,Symons
19455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2939521800281295,0.0,0.05625879043600563,0.05625879043600563,0.05625879043600563,5.119549929676513,0.45007032348804504,0.6188466947960619,0.05625879043600563,0.0,0.05625879043600563,0.0,0.9563994374120958,0.11251758087201126,0.0,81.35021097046415,0.0,1.1814345991561181,0.0,0.7313642756680732,1.2376933895921238,1.4064697609001409,0.0,0.0,0.0,0.0,0.22503516174402252,0.6188466947960619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22503516174402252,0.0,0.0,0.05625879043600563,1.3502109704641352,0.11251758087201126,0.05625879043600563,0.05625879043600563,0.05625879043600563,0.0,0.1687763713080169,0.6751054852320676,0.0,4.331926863572433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625879043600563,0.3938115330520394,0.1687763713080169,0.05625879043600563,0.0,0.05625879043600563,0.0,0.0,0.05625879043600563,0.05625879043600563,0.0,0.0,0.45007032348804504,0.45007032348804504,0.05625879043600563,0.0,0.0,0.0,2.7004219409282704,0.0,0.0,0.7313642756680732,0.05625879043600563,0.0,0.0,1.2376933895921238,0.0,0.0,0.0,0.0,0.0,0.5063291139240507,0.22503516174402252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6188466947960619,0.7313642756680732,0.45007032348804504,0.1687763713080169,0.22503516174402252,0.0,0.0,0.5625879043600563,0.0,0.0,0.0,0.0,0.05625879043600563,0.05625879043600563,0.22503516174402252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945945945945946,0.0,0.1188118811881188,0.21052631578947367,0.10317460317460317,0.3116883116883117,Tom,Habberfield
19456,0.0,0.0,0.0,0.0,0.047239444936522,0.023619722468261,0.047239444936522,0.0,0.543253616770003,0.0,0.0,0.0,0.0,0.0,0.283436669619132,0.566873339238264,0.0,0.0,0.11809861234130499,0.0,1.535281960436965,0.0,0.023619722468261,3.731916149985238,0.0,1.015648066135223,0.0,1.322704458222616,0.188957779746088,0.8975494537939179,0.0,0.0,0.0,0.0,0.23619722468260998,0.11809861234130499,0.047239444936522,0.0,0.023619722468261,0.0,0.0,0.0,0.0,0.023619722468261,0.0,0.023619722468261,0.0,1.086507233540006,0.0,0.047239444936522,0.0,0.047239444936522,0.330676114555654,0.0,0.0,0.826690286389135,0.0,0.0,0.21257750221434898,0.0,13.72305875405964,0.0,0.0,0.023619722468261,0.0,0.0,0.0,0.0,0.0,0.047239444936522,0.023619722468261,0.0,0.023619722468261,0.094478889873044,0.141718334809566,0.070859167404783,0.0,0.0,0.0,0.0,0.0,0.070859167404783,0.21257750221434898,0.023619722468261,0.023619722468261,0.023619722468261,1.228225568349572,0.070859167404783,0.0,0.0,2.83436669619132,4.133451431945675,0.0,0.0,1.0628875110717448,0.070859167404783,0.0,0.0,0.23619722468260998,0.0,0.023619722468261,0.0,0.0,0.0,0.283436669619132,0.283436669619132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377915559492176,0.779450841452613,0.21257750221434898,0.11809861234130499,0.023619722468261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070859167404783,0.0,0.0,0.0,0.0,0.0,0.0,0.023619722468261,0.0,0.0,1.6666666666666667,1.1538461538461537,0.14516129032258066,0.2222222222222222,0.25384615384615383,0.47554347826086957,Sam,Lewis
19461,0.0,0.0,0.0,0.0,0.028766630708378278,0.028766630708378278,0.0,0.028766630708378278,0.14383315354189138,0.0,0.0,0.0,0.0,0.0,0.0,0.6616325062927004,0.0,0.0,0.0,0.0,0.6616325062927004,0.0,0.11506652283351311,2.186263933836749,0.0,0.028766630708378278,0.0,0.11506652283351311,0.028766630708378278,0.2588996763754045,0.0,0.0,0.0,0.0,0.17259978425026967,0.0,0.0,0.0,0.0,0.0,0.0,0.028766630708378278,0.057533261416756555,0.0,0.0,0.028766630708378278,0.0,0.9780654440848615,0.0,0.057533261416756555,0.0,0.11506652283351311,0.028766630708378278,0.0,0.0,0.2588996763754045,0.0,0.0,0.057533261416756555,0.0,9.608054656598345,0.0,0.0,0.0,0.028766630708378278,0.0,0.0,0.0,0.0,0.0,0.08629989212513484,0.0,0.0,0.028766630708378278,0.08629989212513484,0.028766630708378278,0.0,0.028766630708378278,0.0,1.8985976267529665,2.387630348795397,0.08629989212513484,0.057533261416756555,0.028766630708378278,0.08629989212513484,0.028766630708378278,0.14383315354189138,0.028766630708378278,0.0,0.0,3.308162531463502,0.7766990291262136,0.0,0.0,0.4314994606256742,0.11506652283351311,0.0,0.0,1.236965120460266,0.0,0.08629989212513484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.861560589715929,0.3739661992089176,0.6040992448759439,0.0,0.0,0.0,0.3739661992089176,0.3739661992089176,0.0,5.810859403092413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057533261416756555,0.0,0.0,0.028766630708378278,0.8431372549019608,3.2857142857142856,2.0,0.0,1.0833333333333333,1.4210526315789473,Mikheil,Nariashvili
19463,0.0,0.0,0.0,0.0,0.029651593773165306,0.0,0.0,0.5337286879169755,0.7116382505559673,0.0,0.05930318754633061,0.029651593773165306,0.4744255003706449,0.0,0.26686434395848774,0.35581912527798365,0.35581912527798365,0.0,0.029651593773165306,0.0,0.8895478131949592,0.20756115641215714,0.0,2.638991845811712,0.0,0.6226834692364714,0.0,1.9570051890289102,2.0756115641215716,1.2453669384729429,0.029651593773165306,0.0,0.0,0.0,0.26686434395848774,0.5633802816901409,0.029651593773165306,0.0,0.0,0.0,0.0,0.0,0.029651593773165306,0.0,0.0,0.029651593773165306,0.0,0.029651593773165306,0.0,0.0,0.11860637509266123,0.23721275018532245,1.156412157153447,0.0,0.08895478131949591,0.0,0.0,0.0,2.609340252038547,0.0,0.9191994069681245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20756115641215714,0.20756115641215714,1.0081541882876204,0.08895478131949591,0.0,0.0,0.0,0.0,0.08895478131949591,0.0,0.0,0.0,0.0,1.660489251297257,0.0,0.0,0.0,0.4151223128243143,4.5959970348406225,0.0,0.0,0.17790956263899182,0.08895478131949591,0.0,0.0,0.26686434395848774,0.0,0.029651593773165306,0.0,0.0,0.0,0.7412898443291327,0.4447739065974796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4151223128243143,0.9785025945144551,0.26686434395848774,0.32616753150481836,0.029651593773165306,0.0,0.0,1.0971089696071163,0.0,0.0,0.0,0.0,0.0,0.11860637509266123,0.20756115641215714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11860637509266123,0.029651593773165306,0.3103448275862069,0.2978723404255319,0.11796246648793565,0.32608695652173914,0.13253012048192772,0.21923620933521923,Hallam,Amos
19465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03372681281618887,0.3372681281618887,0.0,0.0,0.0,0.0,0.0,0.16863406408094436,0.16863406408094436,0.03372681281618887,0.0,0.03372681281618887,0.0,1.5177065767284992,0.0,0.0,5.36256323777403,0.0,0.7082630691399663,0.03372681281618887,1.3827993254637438,0.10118043844856661,0.5059021922428331,0.0,0.0,0.03372681281618887,0.0,0.2360876897133221,0.20236087689713322,0.03372681281618887,0.0,0.06745362563237774,0.03372681281618887,0.0,0.0,0.0,0.0,0.03372681281618887,0.03372681281618887,0.0,0.5733558178752108,0.0,0.0,0.0,0.16863406408094436,0.20236087689713322,0.03372681281618887,0.0,0.7757166947723441,0.0,0.03372681281618887,0.16863406408094436,0.0,10.320404721753794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13490725126475547,0.06745362563237774,0.20236087689713322,0.0,0.0,0.0,0.0,0.0,0.10118043844856661,0.10118043844856661,0.03372681281618887,0.10118043844856661,0.03372681281618887,0.6745362563237775,0.16863406408094436,0.0,0.0,1.4839797639123105,6.408094435075886,0.0,0.0,0.2360876897133221,0.13490725126475547,0.0,0.0,0.4721753794266442,0.0,0.06745362563237774,0.0,0.0,0.0,0.3709949409780776,0.30354131534569984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6745362563237775,0.5396290050590219,0.2360876897133221,0.03372681281618887,0.0,0.0,0.0,0.13490725126475547,0.0,0.0,0.0,0.0,0.0,0.0,0.03372681281618887,0.0,0.0,0.0,0.0,0.0,0.0,0.10118043844856661,0.0,0.06745362563237774,0.3783783783783784,0.8148148148148148,0.625,0.14754098360655737,0.20512820512820512,0.405982905982906,Jack,Dixon
